YearSampled,Pasture,Plot,Transect,Distance,Forage,C4PG,ANHP,AG,BOBU,C3PG,FORB,SD,WSPG,SS,OTHER,NA,Block,Treatment,Ecosite,PastureSize_ha,X,Y
2019,25NW,3,1,n,1481.59,144.77,1514.9,33.31,100.37,658.59,678.23,46.66,44.4,0,0,0,4,AGM,Loamy,130.28,523224,4517390
2019,25NW,3,1,s,1049.48,154.73,1155.45,105.97,154.73,894.75,0,42.36,0,0,0,0,4,AGM,Loamy,130.28,523224,4517390
2019,25NW,3,4,n,1418.9,488.25,1457.65,38.75,175.61,542.93,387.72,138.26,312.64,0,0,0,4,AGM,Loamy,130.28,523224,4517390
2019,25NW,3,4,s,1575.61,288.2,1575.61,0,288.2,850.83,436.58,63.24,0,0,0,0,4,AGM,Loamy,130.28,523224,4517390
2019,25NW,4,1,n,1369.59,428.83,1540.36,170.77,428.83,916.92,23.84,94.72,0,0,0,0,4,AGM,Loamy,130.28,523048,4517570
2019,25NW,4,1,s,631.2,526.41,924.36,293.16,526.41,0,104.79,40.69,0,0,0,0,4,AGM,Loamy,130.28,523048,4517570
2019,25NW,4,4,n,1167.56,512.57,1200.39,32.83,391.05,592.45,62.54,74.65,121.52,0,0,0,4,AGM,Loamy,130.28,523048,4517570
2019,25NW,4,4,s,1341.56,363.07,1475.36,133.8,363.07,0,978.49,23.57,0,302.84,0,0,4,AGM,Loamy,130.28,523048,4517570
2019,25SE,1,1,n,736.41,681.52,736.41,0,681.52,27.07,27.82,82.29,0,0,0,0,4,TGM,Loamy,127.63,523798,4517400
2019,25SE,1,1,s,922.03,717.68,1003.35,81.32,312.85,24,180.35,10.6,404.83,0,0,0,4,TGM,Loamy,127.63,523798,4517400
2019,25SE,1,4,n,674.57,659.02,787.32,112.75,659.02,0,15.55,38.37,0,0,0,0,4,TGM,Loamy,127.63,523798,4517400
2019,25SE,1,4,s,743.08,691.9,1083.11,340.03,691.9,51.18,0,29.87,0,0,0,0,4,TGM,Loamy,127.63,523798,4517400
2019,25SE,2,1,n,543.2,447.83,752.5,209.3,447.83,54.95,40.42,28.69,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
2019,25SE,2,1,s,1252.43,138.48,1501.88,249.45,138.48,38.8,1075.15,65.93,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
2019,25SE,2,4,n,363.45,317.75,603.97,240.52,317.75,27.13,18.57,34.18,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
2019,25SE,2,4,s,508.06,433.41,776.73,268.67,433.41,20.67,53.98,70.4,0,0,0,0,4,TGM,Loamy,127.63,523617,4517220
2019,25SE,3,1,n,1787.4,528.29,1850.42,63.02,528.29,42.14,1216.97,62.43,0,0,0,0,4,TGM,Loamy,127.63,523427,4517050
2019,25SE,3,1,s,1527.67,349.83,1577.56,49.89,315.06,608.05,569.79,77.98,34.77,0,0,0,4,TGM,Loamy,127.63,523427,4517050
2019,25SE,3,4,n,951.31,400.79,1009.06,57.75,400.79,511.5,39.02,38,0,0,0,0,4,TGM,Loamy,127.63,523427,4517050
2019,25SE,3,4,s,1171.22,329,1194.42,23.2,329,740.34,101.88,83.1,0,0,0,0,4,TGM,Loamy,127.63,523427,4517050
2019,25SE,4,1,n,895.24,739.27,925,29.76,739.27,155.97,0,48.44,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
2019,25SE,4,1,s,955.57,659.67,1154.65,199.08,659.67,86.86,209.04,49.3,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
2019,25SE,4,4,n,1211.64,841.47,1232.04,20.4,559.08,29.98,340.19,313.93,282.39,0,0,0,4,TGM,Loamy,127.63,523245,4516870
2019,25SE,4,4,s,665.1,594.81,680.33,15.23,594.81,21.42,48.87,46.66,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
2019,26E,1,1,n,1212.12,447.29,1216,3.88,437.55,307.9,456.93,10.76,9.74,0,0,0,3,TGM,Loamy,126.07,522142,4517670
2019,26E,1,1,s,631.46,378.78,691.74,60.28,378.78,14.26,238.42,11.52,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
2019,26E,1,4,n,509.08,378.57,843.3,334.22,378.57,0,130.51,1.88,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
2019,26E,1,4,s,662.73,625.22,829.36,166.63,625.22,0,37.51,1.94,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
2019,26E,2,1,n,759.34,381.26,799.92,40.58,381.26,327.22,50.86,9.15,0,0,0,0,3,TGM,Loamy,126.07,521889,4517670
2019,26E,2,1,s,388.95,258.23,390.56,1.61,258.23,52.74,77.98,10.66,0,616.61,0,0,3,TGM,Loamy,126.07,521889,4517670
2019,26E,2,4,n,589.49,264.47,672.64,83.15,264.47,0,325.02,1.94,0,0,0,0,3,TGM,Loamy,126.07,521889,4517670
2019,26E,2,4,s,1206.64,201.13,1281.45,74.81,199.89,342.78,662.73,7.53,1.24,0,0,0,3,TGM,Loamy,126.07,521889,4517670
2019,26E,3,1,n,372.76,305.32,733.62,360.86,305.32,63.67,3.77,4.47,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
2019,26E,3,1,s,431.09,241,649.17,218.08,241,174.59,15.5,3.93,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
2019,26E,3,4,n,253.33,163.88,578.62,325.29,163.88,9.69,79.76,7,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
2019,26E,3,4,s,652.57,508.38,797.45,144.88,508.38,1.78,142.41,13.78,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
2019,26E,4,1,n,632.98,400.96,639.65,6.67,400.96,232.02,0,7,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
2019,26E,4,1,s,1097.75,398.26,1128.91,31.16,370.92,553.59,145.9,2.48,27.34,0,0,0,3,TGM,Loamy,126.07,521910,4517170
2019,26E,4,4,n,440.03,205.11,1535.31,1095.28,205.11,102.69,132.23,7.21,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
2019,26E,4,4,s,854.27,181.91,962.18,107.91,181.91,221.84,450.52,5.81,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
2019,26W,1,1,n,1365.89,398.05,1685.85,319.96,398.05,115.77,852.07,7.75,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
2019,26W,1,1,s,1088.93,74.22,1255.72,166.79,74.22,123.46,891.25,17.81,0,113.61,0,0,3,AGM,Loamy,133.42,521167,4517680
2019,26W,1,4,n,788.13,499.71,836.89,48.76,499.71,189.66,98.76,3.34,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
2019,26W,1,4,s,839.85,235.46,842.54,2.69,235.46,254.67,349.72,4.04,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
2019,26W,2,1,n,960.62,585.77,1044.96,84.34,585.77,0,374.85,3.88,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
2019,26W,2,1,s,796.15,681.89,811.6,15.45,681.89,30.41,83.85,2.26,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
2019,26W,2,4,n,854.06,467.58,1110.62,256.56,398.37,185.52,200.96,6.3,69.21,0,0,0,3,AGM,Loamy,133.42,521424,4517680
2019,26W,2,4,s,734.21,400.79,754.72,20.51,400.79,259.79,73.63,14.85,0,122.17,0,0,3,AGM,Loamy,133.42,521424,4517680
2019,26W,3,1,n,1352.32,40.63,1460.6,108.28,40.63,449.02,862.67,2.48,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
2019,26W,3,1,s,1081.23,188.42,1364.75,283.52,188.42,82.02,810.79,5.81,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
2019,26W,3,4,n,774.25,168.94,1515.51,741.26,168.94,2.53,602.78,21.85,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
2019,26W,3,4,s,670.6,310.27,944.7,274.1,310.27,3.34,356.99,2.48,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
2019,26W,4,1,n,1009.11,29.76,1186.61,177.5,29.76,385.67,593.68,13.24,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
2019,26W,4,1,s,1375.25,8.88,1684.98,309.73,8.88,979.14,387.23,305.1,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
2019,26W,4,4,n,345.63,187.67,869.78,524.15,187.67,27.18,130.78,3.01,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
2019,26W,4,4,s,654.5,326.85,1181.66,527.16,326.85,75.67,251.98,5.11,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
2019,31E,1,1,n,1130.58,104.46,1193.01,62.43,104.46,7.1,1019.02,5.54,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
2019,31E,1,1,s,700.35,629.04,706.54,6.19,629.04,3.98,67.33,9.63,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
2019,31E,1,4,n,471.19,296.81,471.19,0,296.81,14.32,160.06,20.07,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
2019,31E,1,4,s,666.55,622.85,666.55,0,622.85,32.18,11.52,11.84,0,81.81,0,0,5,TGM,Loamy,145.68,525317,4516190
2019,31E,2,1,n,1337.41,62.48,1413.03,75.62,62.48,13.02,1261.91,7.1,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
2019,31E,2,1,s,1713.78,189.88,1851.88,138.1,189.88,0,1523.9,8.56,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
2019,31E,2,4,n,1059.38,411.07,1071.87,12.49,411.07,0,648.31,7.48,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
2019,31E,2,4,s,810.63,345.68,818.86,8.23,345.68,160.87,304.08,9.15,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
2019,31E,3,1,n,1662.54,113.83,1675.51,12.97,113.83,0,1548.71,8.56,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
2019,31E,3,1,s,928.98,224.54,1111.97,182.99,224.54,0,704.44,38.37,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
2019,31E,3,4,n,1031.29,14.85,1034.52,3.23,14.85,746.75,269.69,109.79,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
2019,31E,3,4,s,880.97,143.53,885.44,4.47,123.19,651.06,86.38,76.05,20.34,0,0,0,5,TGM,Loamy,145.68,525334,4515620
2019,31E,4,1,n,532.71,338.53,532.71,0,338.53,64.26,129.92,29.17,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
2019,31E,4,1,s,363.18,296.98,394.88,31.7,296.98,66.2,0,5.38,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
2019,31E,4,4,n,645.03,113.61,645.57,0.54,113.61,352.36,179.06,81.59,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
2019,31E,4,4,s,528.72,373.24,532.22,3.5,373.24,0,155.48,4.9,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
2019,31W,1,1,n,2438.46,47.79,2736.62,298.16,47.79,0,2390.67,0,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
2019,31W,1,1,s,779.2,14.1,1817.76,1038.56,14.1,68.57,696.53,10.66,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
2019,31W,1,4,n,1250.28,137.02,1321.32,71.04,137.02,83.15,1030.11,26.32,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
2019,31W,1,4,s,1183.56,257.37,1205.09,21.53,257.37,173.25,752.94,39.67,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
2019,31W,2,1,n,479.75,476.52,494.55,14.8,476.52,0,3.23,12.86,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
2019,31W,2,1,s,832.27,427.6,834.42,2.15,427.6,383.95,20.72,22.82,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
2019,31W,2,4,n,461.51,419.8,461.51,0,378.14,41.71,0,44.94,41.66,140.95,0,0,5,AGM,Loamy,148.87,524511,4516040
2019,31W,2,4,s,357.84,256.93,362.36,4.52,256.93,0,100.91,108.82,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
2019,31W,3,1,n,1541.88,382.01,1541.88,0,382.01,413.12,746.75,484.97,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
2019,31W,3,1,s,1993.9,168.83,2023.02,29.12,168.83,72.17,1752.9,13.35,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
2019,31W,3,4,n,1043.12,177.71,1043.12,0,177.71,615.53,249.88,37.3,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
2019,31W,3,4,s,717.26,606.12,749.07,31.81,606.12,16.31,94.83,23.63,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
2019,31W,4,1,n,1338.6,6.94,1359.75,21.15,6.94,1220.63,111.03,71.42,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
2019,31W,4,1,s,1448.13,7.97,1760.34,312.21,7.97,1419.33,20.83,189.28,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
2019,31W,4,4,n,1059.01,135.52,1087.32,28.31,0,850.78,72.71,59.04,135.52,0,0,0,5,AGM,Sandy,148.87,524511,4515080
2019,31W,4,4,s,1700.11,0,1763.08,62.97,0,1688.27,11.84,186.43,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
2019,5E,1,1,n,880.43,251.82,953.95,73.52,251.82,263.82,364.79,11.19,0,847.23,0,0,8,TGM,Loamy,126.23,526706,4522950
2019,5E,1,1,s,1486.93,211.08,1500.01,13.08,211.08,658.7,617.15,12.54,0,0,0,0,8,TGM,Loamy,126.23,526706,4522950
2019,5E,1,4,n,1165.78,74.32,1165.78,0,74.32,488.79,602.67,8.93,0,743.84,0,0,8,TGM,Loamy,126.23,526706,4522950
2019,5E,1,4,s,1308.57,298.27,1308.57,0,298.27,546.32,463.98,6.67,0,0,0,0,8,TGM,Loamy,126.23,526706,4522950
2019,5E,2,1,n,707.02,545.08,707.02,0,545.08,139.12,22.82,9.04,0,32.56,0,0,8,TGM,Sandy,126.23,527039,4522960
2019,5E,2,1,s,453.11,221.63,453.11,0,221.63,122.76,108.72,9.15,0,2101.12,0,0,8,TGM,Sandy,126.23,527039,4522960
2019,5E,2,4,n,1585.53,260.38,1593.98,8.45,260.38,1205.56,119.59,4.2,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
2019,5E,2,4,s,1738.91,137.13,1749.4,10.49,137.13,1526.97,74.81,4.63,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
2019,5E,3,1,n,2045.63,8.02,2045.63,0,8.02,2037.61,0,12,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
2019,5E,3,1,s,1741.01,19.86,1741.01,0,19.86,1721.15,0,0.54,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
2019,5E,3,4,n,675.11,102.9,681.51,6.4,102.9,558.43,13.78,1.61,0,387.66,0,0,8,TGM,Loamy,126.23,527062,4523380
2019,5E,3,4,s,903.57,469.68,903.57,0,469.68,419.09,14.8,969.34,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
2019,5E,4,1,n,907.18,404.13,907.18,0,404.13,168.51,334.54,4.04,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2019,5E,4,1,s,2247.08,194.02,2247.08,0,194.02,170.45,1882.61,2.74,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2019,5E,4,4,n,859.98,609.83,859.98,0,609.83,63.72,186.43,4.31,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2019,5E,4,4,s,683.3,580.07,687.12,3.82,580.07,41.71,61.52,2.53,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
2019,7NW,1,1,n,1136.93,202.95,1136.93,0,202.95,0,933.98,26.8,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2019,7NW,1,1,s,1458.78,569.84,1458.78,0,569.84,531.09,357.85,58.66,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2019,7NW,1,4,n,815.63,812.94,815.63,0,812.94,0,2.69,50.11,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2019,7NW,1,4,s,1550.27,483.3,1550.27,0,483.3,0,1066.97,31.92,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
2019,7NW,2,1,n,2859,120.93,2872.78,13.78,120.93,58.93,2679.14,19.54,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2019,7NW,2,1,s,1853.17,488.84,1870.28,17.11,488.84,0,1364.33,28.42,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2019,7NW,2,4,n,970.53,219.05,998.09,27.56,219.05,246.6,504.88,7.48,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
2019,7NW,2,4,s,1933.53,284.44,1938.59,5.06,284.44,352.25,1296.84,21.42,0,9.96,0,0,7,TGM,Loamy,128.67,524399,4521720
2019,7NW,3,1,n,685.77,138.37,688.03,2.26,138.37,291.7,255.7,42.68,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
2019,7NW,3,1,s,2036.91,157.1,2036.91,0,157.1,1292.15,587.66,64.1,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
2019,7NW,3,4,n,1823.9,23.09,1823.9,0,23.09,856.22,944.59,28.85,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
2019,7NW,3,4,s,2231.85,239.99,2243.1,11.25,234.12,0,1991.86,24.86,5.87,8.77,0,0,7,TGM,Sandy,128.67,524209,4521880
2019,7NW,4,1,n,1010.2,195.64,1012.68,2.48,183.42,234.38,580.18,0,12.22,0,0,0,7,TGM,Loamy,128.67,524306,4522120
2019,7NW,4,1,s,1336.83,853.85,1336.83,0,547.08,71.85,411.13,37.73,306.77,0,0,0,7,TGM,Loamy,128.67,524306,4522120
2019,7NW,4,4,n,1505.49,499.82,1542.63,37.14,499.82,60.71,944.96,28.09,0,0,0,0,7,TGM,Loamy,128.67,524306,4522120
2019,7NW,4,4,s,1243.02,188.96,1315.51,72.49,148.54,871.61,182.45,96.44,40.42,258.44,0,0,7,TGM,Loamy,128.67,524306,4522120
2019,7NW,5,1,n,1513.14,29.06,1524.55,11.41,29.06,1457.6,26.48,103.87,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2019,7NW,5,1,s,1514.7,64.91,1527.02,12.32,64.91,1306.36,143.43,106.83,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2019,7NW,5,4,n,2114.57,1068.26,2129.59,15.02,1068.26,242.08,804.23,15.66,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2019,7NW,5,4,s,1777.55,1153.35,1777.55,0,1051.2,396.81,227.39,15.12,102.15,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
2019,7NW,6,1,n,471.78,178.73,471.78,0,178.73,166.79,126.26,35.79,0,588.25,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2019,7NW,6,1,s,1795.68,68.4,1795.68,0,68.4,1587.73,139.55,116.9,0,10.6,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2019,7NW,6,4,n,1243.07,345.36,1244.15,1.08,31.97,676.89,220.82,265.49,313.39,22.93,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2019,7NW,6,4,s,1731.1,48.17,1731.1,0,34.39,1542.95,139.98,43.43,13.78,11.03,0,0,7,TGM,Salt Flats,128.67,525264,4522630
2019,7SE,1,1,n,1673.2,1407.92,1680.68,7.48,920.15,233.74,31.54,19.75,487.77,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2019,7SE,1,1,s,637.87,628.29,637.87,0,628.29,4.2,5.38,10.93,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2019,7SE,1,4,n,748.31,698.63,755.9,7.59,695.99,22.34,27.34,13.4,2.64,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2019,7SE,1,4,s,791.42,608.54,812.52,21.1,608.54,142.84,40.04,12.38,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
2019,7SE,2,1,n,647.17,189.12,650.4,3.23,189.12,450.95,7.1,16.09,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2019,7SE,2,1,s,1314.39,757.19,1325.05,10.66,700.52,82.67,474.53,16.15,56.67,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2019,7SE,2,4,n,698.79,469.52,700.03,1.24,469.52,1.24,228.03,11.84,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2019,7SE,2,4,s,1937.01,1680.51,2000.95,63.94,827.15,256.5,0,114.9,853.36,0,0,0,7,AGM,Loamy,122.76,524768,4521590
2019,7SE,3,1,n,664.5,288.09,682.31,17.81,279.32,376.41,0,18.03,8.77,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2019,7SE,3,1,s,3190.42,108.55,3190.42,0,108.55,3047.8,34.07,1402.11,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2019,7SE,3,4,n,831.2,144.94,831.2,0,144.94,641.64,44.62,0.7,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2019,7SE,3,4,s,644.75,619.62,687.05,42.3,619.62,25.13,0,12.22,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
2019,7SE,4,1,n,827.26,275.5,827.26,0,219.15,443.85,107.91,17.55,56.35,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2019,7SE,4,1,s,767.68,668.22,782.16,14.48,668.22,95.64,3.82,19.75,0,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2019,7SE,4,4,n,1526.54,481.69,1531.87,5.33,0,65.28,979.57,22.87,481.69,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2019,7SE,4,4,s,1157.5,454.34,1159.06,1.56,387.07,495.52,207.64,29.49,67.27,0,0,0,7,AGM,Sandy,122.76,524992,4521470
2019,7SE,5,1,n,1252.54,0,1253.62,1.08,0,728.77,523.77,15.34,0,990.01,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2019,7SE,5,1,s,523.88,68.57,625.22,101.34,61.41,252.79,202.52,52.74,7.16,529.42,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2019,7SE,5,4,n,2059.24,43.05,2059.24,0,29.92,2013.39,2.8,10.71,13.13,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2019,7SE,5,4,s,2838.12,150.05,2838.12,0,1.4,2159.78,528.29,29.49,148.65,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
2019,7SE,6,1,n,2843.45,911.81,2843.45,0,0,1924.8,6.84,48.33,911.81,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2019,7SE,6,1,s,1524.33,679.52,1536.28,11.95,41.33,711.55,133.26,68.4,638.19,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2019,7SE,6,4,n,1462.43,854.38,1475.35,12.92,2.58,605.04,3.01,144.29,851.8,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2019,7SE,6,4,s,1894.99,58.18,1902.26,7.27,44.51,1066.11,770.7,27.34,13.67,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
2019,8E,1,1,n,670.59,175.4,670.59,0,175.4,486.31,8.88,4.63,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
2019,8E,1,1,s,845.29,476.3,845.29,0,476.3,355.64,13.35,7.48,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
2019,8E,1,4,n,824.09,272.49,886.63,62.54,272.49,0,551.6,8.99,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
2019,8E,1,4,s,1616.8,116.52,1627.83,11.03,116.52,288.8,1211.48,4.79,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
2019,8E,2,1,n,656.66,50.43,665.38,8.72,50.43,133.53,472.7,6.57,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2019,8E,2,1,s,1107.93,174.38,1111,3.07,174.38,40.2,893.35,3.12,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2019,8E,2,4,n,1220.2,469.58,1220.2,0,469.58,28.42,722.2,6.03,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2019,8E,2,4,s,1466.53,64.1,1466.53,0,64.1,808.53,593.9,2.8,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
2019,8E,3,1,n,2762.34,494.01,2762.34,0,494.01,189.82,2078.51,7.32,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2019,8E,3,1,s,986.29,388.9,996.62,10.33,388.9,555.79,41.6,7.86,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2019,8E,3,4,n,774.31,459.73,774.31,0,459.73,90.96,223.62,3.82,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2019,8E,3,4,s,1973.08,79.33,1973.08,0,79.33,1872.92,20.83,0,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
2019,8E,4,1,n,907.29,502.57,907.29,0,502.57,386.69,18.03,8.13,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2019,8E,4,1,s,1337.85,160.71,1337.85,0,160.71,1160.03,17.11,4.14,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2019,8E,4,4,n,1248.12,555.2,1248.12,0,555.2,549.71,143.21,2.37,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2019,8E,4,4,s,1113.04,597.61,1113.04,0,597.61,14.91,500.52,8.18,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
2019,NH,1,1,n,960.74,711.66,1085.33,124.59,686.9,84.77,164.31,11.03,24.76,42.57,0,0,1,AGM,Loamy,122.99,519608,4521310
2019,NH,1,1,s,808.2,680.38,973.37,165.17,653.69,22.98,104.84,10.71,26.69,0,0,0,1,AGM,Loamy,122.99,519608,4521310
2019,NH,1,4,n,1714.96,23.41,1724.16,9.2,23.41,1664.64,26.91,5.6,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
2019,NH,1,4,s,1161.32,223.19,1214.66,53.34,223.19,571.03,367.1,3.23,0,34.12,0,0,1,AGM,Loamy,122.99,519608,4521310
2019,NH,2,1,n,661.22,249.72,703.9,42.68,249.72,358.49,53.01,7.32,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
2019,NH,2,1,s,549.61,488.74,720.49,170.88,488.74,48.6,12.27,6.08,0,583.94,0,0,1,AGM,Loamy,122.99,519597,4521060
2019,NH,2,4,n,843.19,392.45,1302.86,459.67,392.45,189.55,261.19,10.17,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
2019,NH,2,4,s,795.19,503.43,1013.43,218.24,503.43,69.05,222.71,9.85,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
2019,NH,3,1,n,362.09,298.64,373.55,11.46,298.64,63.45,0,9.96,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2019,NH,3,1,s,1130.05,393.53,1144.8,14.75,393.53,735.01,1.51,10.55,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2019,NH,3,4,n,644.22,152.42,692.66,48.44,152.42,457.79,34.01,0,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2019,NH,3,4,s,510.64,417.48,630.55,119.91,417.48,92.03,1.13,0.27,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
2019,NH,4,1,n,908.48,481.85,976.29,67.81,481.85,25.78,400.85,1.99,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
2019,NH,4,1,s,1166.21,313.12,1331.81,165.6,313.12,575.87,277.22,0,0,51.51,0,0,1,AGM,Loamy,122.99,519351,4521310
2019,NH,4,4,n,513.33,240.09,561.34,48.01,240.09,273.24,0,10.39,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
2019,NH,4,4,s,939.91,741.53,1037.27,97.36,741.53,198.38,0,10.39,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
